,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
73,10224825,HY411703,09/05/2015 12:00:00 AM,106XX S SAWYER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2211,22.0,19.0,74.0,06,1156566.0,1833923.0,2015,02/10/2018 03:50:01 PM,41.700055116,-87.702338239,"(41.700055116, -87.702338239)",33.0,4447.0,73.0,316.0,42.0,33.0,9.0,254.0
74,10224826,HY411749,09/05/2015 03:55:00 PM,049XX W AINSLIE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,1623,16.0,45.0,12.0,05,1142367.0,1932122.0,2015,02/10/2018 03:50:01 PM,41.969801264,-87.751896265,"(41.969801264, -87.751896265)",20.0,21869.0,12.0,746.0,50.0,48.0,12.0,58.0
75,10224829,HY411722,09/04/2015 05:00:00 PM,062XX W GRAND AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,2512,25.0,29.0,19.0,26,1134250.0,1914563.0,2015,02/10/2018 03:50:01 PM,41.921764773,-87.782158383,"(41.921764773, -87.782158383)",52.0,22615.0,19.0,77.0,44.0,2.0,6.0,183.0
76,10224830,HY411557,09/04/2015 11:00:00 PM,106XX S PRAIRIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,512,5.0,9.0,49.0,26,1179798.0,1834481.0,2015,02/10/2018 03:50:01 PM,41.701087782,-87.617255204,"(41.701087782, -87.617255204)",30.0,21861.0,45.0,236.0,43.0,19.0,10.0,256.0
77,10224831,HY411663,09/04/2015 09:45:00 PM,015XX W RANDOLPH ST,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,1224,12.0,27.0,28.0,08B,1166342.0,1901369.0,2015,02/10/2018 03:50:01 PM,41.884932988,-87.664621314,"(41.884932988, -87.664621314)",41.0,14917.0,29.0,63.0,46.0,44.0,15.0,92.0
78,10224832,HY411712,09/04/2015 05:00:00 PM,013XX W 50TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,933,9.0,16.0,61.0,06,1168281.0,1871609.0,2015,02/10/2018 03:50:01 PM,41.803227125,-87.658359911,"(41.803227125, -87.658359911)",19.0,14924.0,59.0,739.0,4.0,37.0,23.0,118.0
79,10224834,HY411767,09/05/2015 02:00:00 PM,051XX S PAULINA ST,0820,THEFT,$500 AND UNDER,STREET,False,False,932,9.0,16.0,61.0,06,1165878.0,1870680.0,2015,02/10/2018 03:50:01 PM,41.800729285,-87.667199258,"(41.800729285, -87.667199258)",19.0,14924.0,59.0,789.0,2.0,37.0,23.0,128.0
80,10224835,HY411770,09/05/2015 03:45:00 PM,008XX S CALIFORNIA AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,ALLEY,True,False,1135,11.0,28.0,27.0,18,1157831.0,1896140.0,2015,02/10/2018 03:50:01 PM,41.870761846,-87.696017659,"(41.870761846, -87.696017659)",48.0,21184.0,28.0,38.0,23.0,28.0,16.0,146.0
81,10224836,HY411752,09/05/2015 01:00:00 AM,006XX N NOBLE ST,0810,THEFT,OVER $500,APARTMENT,False,False,1215,12.0,27.0,24.0,06,1166947.0,1904303.0,2015,02/10/2018 03:50:01 PM,41.89297114,-87.662315415,"(41.89297114, -87.662315415)",41.0,22620.0,25.0,521.0,41.0,49.0,15.0,78.0
82,10224837,HY411330,08/25/2015 12:00:00 PM,065XX N MAPLEWOOD AVE,0810,THEFT,OVER $500,STREET,False,False,2412,24.0,50.0,2.0,06,1158133.0,1943359.0,2015,02/10/2018 03:50:01 PM,42.000327844,-87.693615326,"(42.000327844, -87.693615326)",42.0,22528.0,20.0,41.0,27.0,12.0,11.0,46.0
83,10224840,HY411786,09/05/2015 04:15:00 PM,023XX W WARREN BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA PARKING LOT/GROUNDS,True,False,1223,12.0,2.0,28.0,18,1160779.0,1900294.0,2015,02/10/2018 03:50:01 PM,41.882100231,-87.685079332,"(41.882100231, -87.685079332)",48.0,21184.0,29.0,37.0,46.0,28.0,15.0,75.0
84,11034701,JA366925,01/01/2001 11:00:00 AM,016XX E 86TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,412,4.0,8.0,45.0,11,,,2001,08/05/2017 03:50:08 PM,,,,,,,,,,,
85,10224841,HY411731,09/05/2015 03:30:00 PM,025XX W CERMAK RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1034,10.0,25.0,31.0,06,1159734.0,1889313.0,2015,02/10/2018 03:50:01 PM,41.851988885,-87.689219118,"(41.851988885, -87.689219118)",11.0,14920.0,32.0,203.0,23.0,43.0,21.0,151.0
86,10224843,HY411734,09/05/2015 03:43:00 PM,101XX S PROSPECT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2213,22.0,19.0,72.0,08B,1167466.0,1837422.0,2015,02/10/2018 03:50:01 PM,41.709430861,-87.66232682,"(41.709430861, -87.66232682)",33.0,22212.0,71.0,628.0,42.0,13.0,9.0,252.0
87,10224845,HY411825,09/05/2015 04:00:00 PM,001XX W ELM ST,0890,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,False,False,1824,18.0,42.0,8.0,06,1175121.0,1908069.0,2015,02/10/2018 03:50:01 PM,41.903125898,-87.632182661,"(41.903125898, -87.632182661)",22.0,14926.0,37.0,310.0,11.0,54.0,14.0,197.0
88,10224846,HY411839,09/05/2015 04:00:00 PM,015XX S HARDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,1014,10.0,24.0,29.0,07,1150299.0,1892186.0,2015,02/10/2018 03:50:01 PM,41.860061733,-87.723773492,"(41.860061733, -87.723773492)",36.0,21569.0,30.0,33.0,14.0,57.0,21.0,156.0
89,10224847,HY411834,09/04/2015 01:00:00 AM,027XX N SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1411,14.0,35.0,22.0,14,1155906.0,1918067.0,2015,02/10/2018 03:50:01 PM,41.930970495,-87.702493061,"(41.930970495, -87.702493061)",15.0,22535.0,23.0,549.0,40.0,1.0,7.0,174.0
90,12014684,JD189901,03/17/2020 09:30:00 PM,039XX N LECLAIRE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1634,16.0,45.0,15.0,06,1141659.0,1925649.0,2020,03/25/2020 03:45:43 PM,41.952051946,-87.754660372,"(41.952051946, -87.754660372)",20.0,22618.0,15.0,360.0,50.0,21.0,12.0,26.0
91,10224848,HY411832,09/04/2015 11:08:00 PM,062XX W 64TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,812,8.0,13.0,64.0,26,1135842.0,1861096.0,2015,02/10/2018 03:50:01 PM,41.775015003,-87.777580203,"(41.775015003, -87.777580203)",23.0,22268.0,62.0,266.0,6.0,7.0,13.0,272.0
92,10224849,HY411821,09/05/2015 04:00:00 PM,024XX N JANSSEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,1932,19.0,32.0,7.0,05,1166229.0,1916376.0,2015,02/10/2018 03:50:01 PM,41.926115609,-87.664606657,"(41.926115609, -87.664606657)",16.0,21190.0,68.0,770.0,11.0,16.0,5.0,173.0
93,10224850,HY411807,09/04/2015 05:00:00 PM,015XX S STATE ST,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,False,131,1.0,3.0,33.0,06,1176584.0,1892788.0,2015,02/10/2018 03:50:01 PM,41.861161041,-87.627270627,"(41.861161041, -87.627270627)",12.0,14913.0,34.0,330.0,9.0,35.0,22.0,94.0
94,10224851,HY411708,09/05/2015 02:55:00 PM,035XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1924,19.0,44.0,6.0,06,1168463.0,1923924.0,2015,02/10/2018 03:50:01 PM,41.946779572,-87.65617875,"(41.946779572, -87.65617875)",38.0,4449.0,57.0,211.0,25.0,22.0,5.0,28.0
95,10224852,HY411791,09/05/2015 04:25:00 PM,034XX N WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,True,False,1921,19.0,47.0,5.0,26,1159771.0,1922681.0,2015,02/10/2018 03:50:01 PM,41.943552694,-87.688162342,"(41.943552694, -87.688162342)",16.0,21538.0,46.0,646.0,40.0,39.0,5.0,21.0
96,10224853,HY411790,09/05/2015 04:15:00 PM,041XX W FIFTH AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,True,False,1132,11.0,24.0,26.0,17,1148735.0,1896483.0,2015,09/17/2015 11:37:18 AM,41.871883543,-87.729403606,"(41.871883543, -87.729403606)",36.0,21572.0,27.0,703.0,14.0,30.0,16.0,142.0
97,10224854,HY411699,09/05/2015 12:30:00 PM,080XX S BISHOP ST,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,True,False,612,6.0,21.0,71.0,18,1168064.0,1851469.0,2015,02/10/2018 03:50:01 PM,41.747965107,-87.6597343,"(41.747965107, -87.6597343)",18.0,21554.0,70.0,558.0,13.0,59.0,20.0,230.0
98,10224855,HY411771,09/05/2015 04:00:00 PM,009XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1212,12.0,32.0,24.0,14,1162894.0,1906466.0,2015,02/10/2018 03:50:01 PM,41.898992594,-87.677139749,"(41.898992594, -87.677139749)",16.0,21560.0,25.0,476.0,11.0,4.0,15.0,63.0
99,10224857,HY411782,09/05/2015 04:15:00 PM,056XX W GRAND AVE,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),True,False,2515,25.0,29.0,19.0,08B,1138435.0,1913561.0,2015,02/10/2018 03:50:01 PM,41.91894033,-87.766805639,"(41.91894033, -87.766805639)",52.0,22615.0,19.0,57.0,7.0,2.0,6.0,133.0
100,10224858,HY411804,09/05/2015 04:42:00 PM,077XX S LUELLA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,414,4.0,7.0,43.0,08B,1192547.0,1853966.0,2015,02/10/2018 03:50:01 PM,41.754256108,-87.569940704,"(41.754256108, -87.569940704)",43.0,22538.0,39.0,420.0,37.0,24.0,19.0,222.0
101,10224860,HY411797,09/05/2015 04:20:00 PM,016XX N PARKSIDE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2531,25.0,29.0,25.0,06,1138465.0,1910407.0,2015,02/10/2018 03:50:01 PM,41.910284848,-87.766771965,"(41.910284848, -87.766771965)",52.0,22615.0,26.0,597.0,7.0,2.0,6.0,154.0
102,10224861,HY411835,09/02/2015 07:00:00 AM,077XX S SAGINAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,421,4.0,7.0,43.0,14,1195264.0,1854243.0,2015,02/10/2018 03:50:01 PM,41.754949629,-87.55997485,"(41.754949629, -87.55997485)",43.0,22538.0,39.0,246.0,37.0,24.0,19.0,225.0
103,10224862,HY411794,09/05/2015 04:13:00 PM,008XX N LOCKWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,False,True,1524,15.0,37.0,25.0,14,1140870.0,1905089.0,2015,02/10/2018 03:50:01 PM,41.895647706,-87.758067814,"(41.895647706, -87.758067814)",4.0,4299.0,26.0,562.0,45.0,5.0,25.0,67.0
104,10224863,HY411809,09/05/2015 04:01:00 PM,067XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,832,8.0,15.0,66.0,08B,1160868.0,1859971.0,2015,02/10/2018 03:50:01 PM,41.771447416,-87.685868399,"(41.771447416, -87.685868399)",44.0,21867.0,64.0,383.0,31.0,58.0,13.0,207.0
105,10224864,HY410860,09/04/2015 09:30:00 PM,001XX E 78TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,623,6.0,6.0,69.0,04A,1178659.0,1853330.0,2015,02/10/2018 03:50:01 PM,41.75283774,-87.620854539,"(41.75283774, -87.620854539)",31.0,21546.0,67.0,475.0,32.0,61.0,20.0,228.0
106,10224865,HY411859,09/05/2015 05:00:00 AM,076XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,624,6.0,6.0,69.0,14,1182888.0,1854485.0,2015,02/10/2018 03:50:01 PM,41.755910033,-87.605321288,"(41.755910033, -87.605321288)",31.0,21546.0,67.0,497.0,35.0,61.0,20.0,227.0
107,10224867,HY411838,09/05/2015 05:14:00 PM,028XX W WILCOX ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1124,11.0,2.0,27.0,18,1157410.0,1899227.0,2015,02/10/2018 03:50:01 PM,41.879241446,-87.69747934,"(41.879241446, -87.69747934)",48.0,21184.0,28.0,51.0,46.0,28.0,16.0,123.0
108,10224868,HY411820,09/05/2015 04:21:00 PM,003XX E 75TH ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,False,623,6.0,6.0,69.0,08B,1179556.0,1855352.0,2015,02/10/2018 03:50:01 PM,41.758365901,-87.617505767,"(41.758365901, -87.617505767)",31.0,21546.0,67.0,474.0,32.0,61.0,18.0,223.0
109,10224869,HY411830,09/05/2015 05:05:00 PM,092XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,633,6.0,9.0,44.0,08B,1183184.0,1843686.0,2015,02/10/2018 03:50:01 PM,41.726269511,-87.604571673,"(41.726269511, -87.604571673)",9.0,21546.0,40.0,429.0,35.0,61.0,20.0,248.0
110,10224870,HY411737,09/05/2015 03:40:00 PM,080XX S LANGLEY AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,631,6.0,6.0,44.0,06,1182293.0,1851784.0,2015,02/10/2018 03:50:01 PM,41.748511998,-87.607585302,"(41.748511998, -87.607585302)",31.0,21546.0,40.0,11.0,32.0,61.0,20.0,235.0
111,10224872,HY411843,09/04/2015 12:00:00 PM,095XX S STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,511,5.0,21.0,49.0,06,1177973.0,1841788.0,2015,02/10/2018 03:50:01 PM,41.721180629,-87.623717187,"(41.721180629, -87.623717187)",31.0,21546.0,45.0,567.0,43.0,19.0,10.0,250.0
112,10224873,HY411486,08/17/2015 12:00:00 PM,014XX W BARRY AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1933,19.0,32.0,6.0,06,1166121.0,1920679.0,2015,02/10/2018 03:50:01 PM,41.937925583,-87.664880228,"(41.937925583, -87.664880228)",16.0,4449.0,57.0,712.0,40.0,22.0,5.0,31.0
113,10224874,HY411822,09/05/2015 04:50:00 PM,106XX S LEAVITT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2212,22.0,19.0,72.0,08B,1163597.0,1834010.0,2015,02/10/2018 03:50:01 PM,41.700149617,-87.67659095,"(41.700149617, -87.67659095)",33.0,22212.0,71.0,609.0,42.0,13.0,9.0,257.0
114,10224875,HY411866,08/30/2015 04:00:00 PM,014XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,False,False,131,1.0,2.0,33.0,06,1177452.0,1893551.0,2015,02/10/2018 03:50:01 PM,41.863235129,-87.624061274,"(41.863235129, -87.624061274)",48.0,14913.0,34.0,374.0,9.0,35.0,22.0,94.0
115,10224876,HY411885,09/05/2015 01:00:00 AM,021XX N MILWAUKEE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1431,14.0,1.0,22.0,07,1158820.0,1913933.0,2015,11/25/2015 03:57:58 PM,41.919567169,-87.691898319,"(41.919567169, -87.691898319)",24.0,22535.0,23.0,294.0,41.0,1.0,7.0,184.0
116,10224877,HY411862,09/05/2015 04:30:00 PM,013XX S CLINTON ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,124,1.0,2.0,28.0,06,1172924.0,1894302.0,2015,02/10/2018 03:50:01 PM,41.865397377,-87.640660777,"(41.865397377, -87.640660777)",48.0,14917.0,29.0,97.0,48.0,44.0,22.0,147.0
117,10224878,HY411864,09/05/2015 05:00:00 PM,008XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,123,1.0,2.0,32.0,14,1176918.0,1896566.0,2015,02/10/2018 03:50:01 PM,41.871520566,-87.625930316,"(41.871520566, -87.625930316)",48.0,14913.0,38.0,368.0,10.0,35.0,22.0,144.0
118,10224879,HY411784,09/05/2015 01:09:00 PM,033XX W WARREN BLVD,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,False,False,1123,11.0,28.0,27.0,24,1154058.0,1900146.0,2015,02/10/2018 03:50:01 PM,41.881830765,-87.709762859,"(41.881830765, -87.709762859)",11.0,21572.0,28.0,39.0,23.0,30.0,16.0,86.0
119,10224880,HY411827,09/05/2015 04:55:00 PM,005XX N CENTRAL AVE,0460,BATTERY,SIMPLE,HOTEL/MOTEL,True,False,1523,15.0,37.0,25.0,08B,1138943.0,1902924.0,2015,02/10/2018 03:50:01 PM,41.889741913,-87.765198001,"(41.889741913, -87.765198001)",52.0,22216.0,26.0,672.0,7.0,32.0,25.0,85.0
120,10224881,HY411873,09/03/2015 06:00:00 PM,044XX S UNIVERSITY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,222,2.0,4.0,39.0,14,1184667.0,1875669.0,2015,02/10/2018 03:50:01 PM,41.81399924,-87.598137918,"(41.81399924, -87.598137918)",1.0,4301.0,5.0,395.0,10.0,36.0,24.0,113.0
121,10224882,HY410681,09/04/2015 01:45:00 PM,001XX N WELLS ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1.0,42.0,32.0,06,1174702.0,1901555.0,2015,02/10/2018 03:50:01 PM,41.885260516,-87.633916764,"(41.885260516, -87.633916764)",22.0,14309.0,38.0,92.0,36.0,42.0,22.0,79.0
122,10224883,HY411870,08/30/2015 10:30:00 AM,038XX S HONORE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,False,False,912,9.0,11.0,59.0,11,1164652.0,1879347.0,2015,02/10/2018 03:50:01 PM,41.824538512,-87.671450605,"(41.824538512, -87.671450605)",26.0,14924.0,56.0,720.0,1.0,37.0,23.0,165.0
123,10224886,HY411892,09/05/2015 05:30:00 PM,053XX N BROADWAY,0890,THEFT,FROM BUILDING,GROCERY FOOD STORE,False,False,2023,20.0,48.0,77.0,06,1167347.0,1935654.0,2015,09/17/2015 11:37:18 AM,41.978991238,-87.659941972,"(41.978991238, -87.659941972)",40.0,22616.0,76.0,540.0,16.0,15.0,2.0,54.0
124,10224888,HY411894,09/05/2015 12:00:00 PM,084XX S STEWART AVE,0810,THEFT,OVER $500,OTHER,False,False,622,6.0,21.0,71.0,06,1175093.0,1849074.0,2015,02/10/2018 03:50:01 PM,41.741239038,-87.634049179,"(41.741239038, -87.634049179)",18.0,21554.0,40.0,529.0,13.0,59.0,20.0,236.0
125,10224889,HY411845,09/05/2015 04:50:00 PM,046XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2533,25.0,37.0,25.0,06,1145011.0,1910225.0,2015,09/17/2015 11:37:18 AM,41.909664252,-87.742728815,"(41.909664252, -87.742728815)",4.0,22615.0,26.0,62.0,45.0,2.0,6.0,195.0
126,10224890,HY411780,08/31/2015 04:00:00 PM,010XX N HAMLIN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1112,11.0,27.0,23.0,11,1150857.0,1906759.0,2015,09/10/2015 11:43:14 AM,41.900040745,-87.721343753,"(41.900040745, -87.721343753)",41.0,4299.0,24.0,456.0,46.0,5.0,16.0,66.0
127,10224891,HY411914,09/05/2015 05:00:00 PM,056XX W GRAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2515,25.0,29.0,19.0,08B,1138435.0,1913561.0,2015,02/10/2018 03:50:01 PM,41.91894033,-87.766805639,"(41.91894033, -87.766805639)",52.0,22615.0,19.0,57.0,7.0,2.0,6.0,133.0
128,10224893,HY411773,09/05/2015 12:15:00 PM,075XX N WOLCOTT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,2424,24.0,49.0,1.0,07,1162424.0,1950004.0,2015,02/10/2018 03:50:01 PM,42.018472824,-87.677642429,"(42.018472824, -87.677642429)",3.0,21853.0,10.0,52.0,5.0,9.0,11.0,33.0
129,10224895,HY411886,09/05/2015 05:52:00 PM,048XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,1533,15.0,24.0,25.0,08B,1144219.0,1897244.0,2015,02/10/2018 03:50:01 PM,41.874057815,-87.745964761,"(41.874057815, -87.745964761)",36.0,22216.0,26.0,69.0,7.0,32.0,25.0,137.0
130,10224899,HY411844,09/05/2015 04:30:00 PM,095XX S STATE ST,0880,THEFT,PURSE-SNATCHING,SIDEWALK,False,False,511,5.0,21.0,49.0,06,1177973.0,1841788.0,2015,02/10/2018 03:50:01 PM,41.721180629,-87.623717187,"(41.721180629, -87.623717187)",31.0,21546.0,45.0,567.0,43.0,19.0,10.0,250.0
131,10224900,HY411814,09/05/2015 03:00:00 PM,002XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,OTHER,False,False,113,1.0,42.0,32.0,06,1177328.0,1899324.0,2015,02/10/2018 03:50:01 PM,41.879079395,-87.624341423,"(41.879079395, -87.624341423)",22.0,14912.0,38.0,367.0,36.0,29.0,22.0,126.0
132,10224901,HY411665,09/04/2015 10:00:00 PM,063XX N MELVINA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,True,False,1611,16.0,45.0,10.0,05,1133884.0,1941345.0,2015,02/10/2018 03:50:01 PM,41.995263745,-87.782871067,"(41.995263745, -87.782871067)",20.0,22532.0,36.0,656.0,38.0,18.0,12.0,34.0
133,10224902,HY411929,09/04/2015 09:00:00 PM,027XX W SUPERIOR ST,0810,THEFT,OVER $500,STREET,False,False,1221,12.0,26.0,24.0,06,1157941.0,1904877.0,2015,02/10/2018 03:50:01 PM,41.894734755,-87.69537536,"(41.894734755, -87.69537536)",10.0,21184.0,25.0,545.0,49.0,28.0,15.0,80.0
134,10224903,HY411941,09/01/2015 08:00:00 AM,036XX W AUGUSTA BLVD,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,False,False,1112,11.0,27.0,23.0,20,1151766.0,1906421.0,2015,02/10/2018 03:50:01 PM,41.899095398,-87.718013856,"(41.899095398, -87.718013856)",41.0,4299.0,24.0,456.0,46.0,5.0,16.0,66.0
135,10224904,HY411861,09/05/2015 05:10:00 PM,059XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,714,7.0,15.0,67.0,08B,1164376.0,1865179.0,2015,02/10/2018 03:50:01 PM,41.785665665,-87.672862591,"(41.785665665, -87.672862591)",44.0,22257.0,65.0,275.0,2.0,23.0,17.0,164.0
136,10224905,HY411891,09/05/2015 02:00:00 PM,083XX S ADA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,613,6.0,21.0,71.0,07,1168782.0,1849423.0,2015,02/10/2018 03:50:01 PM,41.742335144,-87.657162229,"(41.742335144, -87.657162229)",18.0,21554.0,70.0,531.0,13.0,59.0,20.0,233.0
137,10224906,HY411860,09/05/2015 04:48:00 PM,001XX W 87TH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,634,6.0,21.0,44.0,06,1176702.0,1847271.0,2015,02/10/2018 03:50:01 PM,41.73625535,-87.62820806,"(41.73625535, -87.62820806)",18.0,21554.0,40.0,1.0,13.0,59.0,20.0,236.0
138,10224907,HY411899,09/05/2015 06:12:00 PM,041XX W POTOMAC AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,2534,25.0,37.0,23.0,18,1148487.0,1908337.0,2015,02/10/2018 03:50:01 PM,41.904417002,-87.730008129,"(41.904417002, -87.730008129)",4.0,4299.0,24.0,286.0,45.0,5.0,6.0,194.0
139,10224908,HY411924,09/05/2015 06:45:00 PM,073XX S LUELLA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,333,3.0,7.0,43.0,06,1192488.0,1856645.0,2015,02/10/2018 03:50:01 PM,41.761608936,-87.570069811,"(41.761608936, -87.570069811)",43.0,22538.0,39.0,418.0,37.0,24.0,18.0,89.0
140,10224909,HY411854,09/01/2015 10:00:00 PM,046XX S DR MARTIN LUTHER KING JR SD,0890,THEFT,FROM BUILDING,OTHER,False,False,221,2.0,3.0,38.0,06,1179716.0,1874171.0,2015,02/10/2018 03:50:01 PM,41.810003402,-87.616344268,"(41.810003402, -87.616344268)",12.0,4301.0,4.0,447.0,9.0,36.0,24.0,114.0
141,10224910,HY411945,09/03/2015 04:00:00 PM,050XX W GRACE ST,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1634,16.0,45.0,15.0,06,1142185.0,1924795.0,2015,02/10/2018 03:50:01 PM,41.94969873,-87.752748033,"(41.94969873, -87.752748033)",20.0,22618.0,15.0,360.0,50.0,21.0,12.0,26.0
142,10224911,HY411925,09/05/2015 06:33:00 PM,002XX S LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1522,15.0,29.0,25.0,18,1141752.0,1898718.0,2015,02/10/2018 03:50:01 PM,41.878148628,-87.75498609,"(41.878148628, -87.75498609)",52.0,22216.0,26.0,68.0,7.0,32.0,25.0,97.0
143,10224912,HY411912,09/05/2015 06:25:00 PM,076XX S CICERO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,True,833,8.0,13.0,65.0,26,1145727.0,1853720.0,2015,02/10/2018 03:50:01 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)",23.0,4300.0,63.0,318.0,30.0,8.0,13.0,209.0
144,10224913,HY411911,09/03/2015 12:01:00 AM,054XX S RIDGEWOOD CT,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,234,2.0,4.0,41.0,06,1186232.0,1869471.0,2015,02/10/2018 03:50:01 PM,41.796954599,-87.592593383,"(41.796954599, -87.592593383)",1.0,21192.0,8.0,499.0,33.0,10.0,24.0,122.0
145,10224914,HY411944,09/05/2015 07:10:00 PM,032XX W LAWRENCE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SMALL RETAIL STORE,False,False,1713,17.0,33.0,14.0,26,1153740.0,1931704.0,2015,02/10/2018 03:50:01 PM,41.968434832,-87.710088296,"(41.968434832, -87.710088296)",2.0,21849.0,14.0,750.0,20.0,20.0,1.0,1.0
146,10224915,HY411726,09/04/2015 09:00:00 PM,012XX N MASON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2531,25.0,29.0,25.0,07,1136466.0,1907728.0,2015,02/10/2018 03:50:01 PM,41.902969343,-87.774179787,"(41.902969343, -87.774179787)",52.0,4299.0,26.0,565.0,7.0,5.0,6.0,154.0
